Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
1367,Slytherin,Kelvin,Zamora,1998-12-12,Left,36343.0,-611.1297505081168,-2.705248657209072,6.111297505081168,-5.643,-478.54819617944,394.7085974294047,2.1574342763786727,1063.2340370290885,8.222111952391367,-0.02300590280760324,-248.17483,-23.22
1370,Gryffindor,Christian,Maldonado,1997-12-05,Left,42645.0,666.0165326230457,-6.597507622851349,-6.660165326230455,4.162,-246.42858835566275,577.4299143854885,-3.9392411864166967,923.5035603264844,2.1888380358430757,0.09639503562937628,-255.2965,184.89
1374,Slytherin,Loren,Forrest,1998-12-03,Right,48818.0,-502.08574843945655,-6.614204227807548,5.020857484394567,-6.391,-490.0926383135569,371.18904791068985,6.6392992888891875,1053.6639158972278,10.853374256870127,-0.14025682291717842,-251.70933,-106.15
1376,Gryffindor,Autumn,Thomsen,1998-01-12,Right,46825.0,672.569766523357,,-6.7256976652335725,5.437,-506.45532691913877,578.6972207823592,-5.6059209634015925,941.6519022287503,1.3630396130570546,-1.2068376810871446,-253.94765,207.78
1377,Gryffindor,Lauri,Wilkinson,1997-10-26,Right,82744.0,653.2428459508343,-1.860503821426812,-6.532428459508344,5.345,-630.0966672864474,665.8465722564542,-6.416418125829804,965.6460441874588,3.2982497078569333,1.2295212315460549,-253.44305,213.77
1379,Slytherin,Bryan,Logsdon,1998-07-20,Right,52561.0,-355.27047560480474,-4.892783187099728,3.552704756048048,-4.8389999999999995,,442.93636006813017,2.924344754979542,1049.8931862507234,9.590622652556926,0.6572519142353709,-250.92786,-33.02
1390,Gryffindor,Hai,Burns,1998-12-15,Right,45797.0,605.0804027967865,-2.5118580617140767,-6.0508040279678665,6.519,-370.6685800894706,662.8662957918752,-5.530696237854847,970.3290274151436,5.141375460357121,1.2158280897014235,-249.47542,225.38
1393,Slytherin,Nell,Boettcher,1997-12-12,Right,46572.0,-611.5757920957723,-5.701988971438127,6.115757920957723,-3.675,-577.3606259906808,373.1309915961969,8.342000043818256,1037.5338180164765,9.54252057104816,1.2876640083355668,-247.86671,-115.73
1397,Gryffindor,Rolf,Cottle,1997-10-06,Left,83831.0,685.5392954297567,-6.202936477448673,-6.855392954297567,1.61,-571.7193360725007,601.3921222214437,-5.17935123964247,923.1497256755603,1.855847986382884,-1.672884991116404,-260.40861,185.2
1399,Gryffindor,Lauretta,Hirsch,1998-03-12,Left,44354.0,282.2684577935431,-7.116823409001408,-2.822684577935432,4.095,-573.8183238287834,551.7320793171164,-4.816170884770508,942.2525497442273,1.3716282564305828,-1.1481739092339345,-253.71792000000002,161.83
1400,Gryffindor,Alisha,Broome,1999-05-31,Left,56217.0,503.6260827570315,-5.515156207129736,-5.036260827570316,4.488,-592.1003791017101,581.8193973742437,-5.280261233137092,937.6491123663312,1.4189746039374065,-1.94844168455246,-254.79352999999998,187.82
1401,Slytherin,Jesse,Van,1999-08-17,Left,45656.0,-579.1969494135321,-7.081940967124455,5.791969494135323,-4.896,-352.56687208024294,394.4803720737017,6.645504027244811,1043.8852608277555,10.114625548449675,-0.9033133295016214,-249.52767999999998,-104.82
1402,Slytherin,Adriana,Byars,2001-01-05,Right,54069.0,-486.1910863649143,-4.776128088104582,4.861910863649143,-5.671,-389.9072851949514,401.5563770965829,3.7778614364321568,1047.3627362971367,8.246324170750201,0.1911439411411205,-250.89758999999998,-61.64
1404,Gryffindor,Neil,Seely,2001-04-30,Right,75470.0,438.5422217722153,-4.790696142132428,-4.385422217722153,4.5489999999999995,-282.8204687012073,619.9264554997275,-4.898538922385172,961.8046648792473,2.1033818255797643,-2.9531519399174955,-253.02031000000002,146.03
1405,Gryffindor,Rosemarie,Rosenberg,1998-12-01,Right,47712.0,568.8842774251845,-6.9960938316927015,-5.688842774251845,3.278,-519.9725340882824,577.9789705207413,-2.8747413110678885,948.3959913263825,5.219689106836303,-0.5551238716780493,-255.55284,161.88
1406,Gryffindor,Clarissa,Muniz,1997-05-05,Right,52057.0,,-3.695010323272668,-3.6429241156271774,5.5329999999999995,-633.4503667835293,613.1442194323653,,969.1902629145892,2.75303050695027,0.9542094247931816,-250.98288,201.18
1410,Gryffindor,Vonda,Pierson,1999-04-20,Right,41751.0,564.4638565591445,-6.3751120546304225,-5.644638565591444,3.207,-705.9784396988823,594.0375740080759,-4.626894269310712,938.2600919246984,4.850524192464591,-0.3098857435967547,-255.86529,215.51
1412,Slytherin,Johnnie,Bui,2000-04-18,Left,28083.0,-599.8517570095007,-2.772678467485582,5.998517570095007,-4.409,-448.1468030519892,402.6128571018502,3.4704422052703965,1053.0986509894924,8.738619667156803,1.2504760088923803,-246.41329,-21.7
1416,Slytherin,Trinidad,Ruffin,2000-05-14,Right,41364.0,-623.8295682387949,-1.9483169882679947,6.238295682387951,-5.184,-590.2016266476924,393.4908391380635,6.189992957358115,1024.2407529861432,8.198618546422704,-0.7316878316672253,-247.07332000000002,-36.25
1417,Gryffindor,Leonard,Koehler,1997-04-05,Left,35189.0,307.48201035509516,-5.325588428226534,-3.074820103550951,4.841,-506.5198432427967,615.497090574321,,959.0186436199742,4.170306095585266,-0.02356620207748148,-250.64328999999998,207.29
1419,Slytherin,Casandra,Hoag,1997-03-18,Left,64144.0,-550.5204913946134,10.15399254505842,,5.525,512.7209611814211,602.5562104737729,5.209066206884437,1057.241319881934,4.866683816553182,-2.3594723809139784,-227.4041,-1.72
1423,Gryffindor,Odessa,Windham,1999-06-10,Right,53107.0,452.08009715181976,-7.170461422333402,-4.520800971518198,2.633,-582.9205849878995,584.6048038983728,-5.938567315453793,911.0984849158538,0.8718225523651446,-0.7669760507641309,-257.27992,212.9
1424,Slytherin,Constance,Mclean,2001-06-02,Left,62755.0,-486.77428551674836,-5.894275030896307,4.867742855167483,-6.54,-424.8169743074437,391.07599716034315,6.358911975260075,1031.537229428411,8.96468569489404,-0.5604760635556373,-252.34177999999997,-94.83
1430,Slytherin,Grant,Villalobos,2001-03-09,Left,63898.0,-393.67107154526497,-5.093227531191076,3.93671071545265,-5.105,-304.399227875063,432.4583829183831,3.2937625307458616,1037.1708767506716,7.774877430404885,-0.2347261210005645,-251.6792,-53.28
1434,Gryffindor,Roderick,Pellegrino,2001-04-18,Right,60317.0,558.3941493540457,-4.7447514947209175,-5.583941493540458,4.968999999999999,-713.4010972832989,563.8935294198558,-5.856162070417645,935.2947719455158,-0.06521917054348547,-1.9748769967888808,-255.41667,192.26
1436,Slytherin,Sherwood,Cassidy,1997-07-17,Right,69396.0,-489.7690446614045,-6.613031411323978,4.897690446614043,-4.261,-544.8386599649651,377.6503150254075,7.8295150631215895,1033.1551153840278,8.453327138292497,-0.5259526641691115,-251.29157,-135.83
1437,Gryffindor,Donte,Richard,1997-09-03,Right,64810.0,590.0487495984537,-3.3834984950740647,-5.900487495984538,5.109,-670.3685773963763,629.2729195036378,-7.54505758122845,928.4767111439908,0.31863949970294136,-1.2846401851908855,-254.67808,246.76
1440,Gryffindor,Winnifred,Gunter,1999-02-27,Right,57950.0,556.9376533269576,-3.3246012817236665,-5.569376533269576,5.857,-466.88935184837476,648.2731010512073,-6.312407944863657,944.9914782279492,2.3168355837210552,0.4164322535048939,-251.92547000000002,227.01
1441,Slytherin,Domingo,Luce,1998-11-04,Left,42671.0,-610.7750352782873,-3.7027814687138223,6.107750352782874,-4.8610000000000015,-840.6024327610727,330.0154228550568,6.083081680346124,1071.8433168395122,9.351571327681953,-1.340725223418171,-248.78562000000002,-99.87
1443,Gryffindor,Janell,Anthony,1998-04-25,Left,54022.0,461.318639513246,-6.8605239033499625,-4.61318639513246,3.5260000000000002,-510.49176105959634,571.3787174021621,-3.6903991092387933,946.7065489241521,3.2783839136368496,-0.8017157735263146,-255.12874,153.59
1444,Slytherin,Frederic,Colson,1997-06-20,Left,36809.0,-434.4341353550455,3.8768434050584752,4.344341353550455,6.955,799.6585136132147,640.8639502479758,3.6717433438456086,1084.8644846428076,9.313481918175398,0.5585625729218769,-228.39853,-7.29
1445,Gryffindor,Tyra,Tellez,2000-05-04,Right,74776.0,149.53328301056587,-5.843497776856911,-1.4953328301056583,1.734,-1040.7390173323095,665.2166781557472,-6.810648245755452,953.1997571656676,5.257587542415808,-0.4807921245087782,-255.42549,225.0
1446,Gryffindor,Haley,Pryor,1998-11-20,Right,74889.0,240.55918719267208,3.834011227733569,-2.4055918719267213,6.2170000000000005,-834.2027750054924,440.21059824863676,3.244443649077044,1078.4514144081118,5.28938952292059,-0.3301200969285453,-243.72415,-31.21
1447,Slytherin,Caroline,Whatley,1996-11-14,Right,60450.0,-487.7676402707261,-5.46362162867959,,-5.022,-565.0911202919156,381.1152016152613,5.295359241549946,1053.46246545215,8.781968928332605,1.3234029359105757,-251.22852999999998,-98.27
1448,Gryffindor,Lee,Harlow,1997-06-11,Right,35134.0,-254.24535128221072,3.7067460922534714,2.542453512822107,5.7379999999999995,504.04718785095076,621.9938948061642,5.149580797570807,1051.651815988536,9.859909582967743,-0.4693617781057522,-231.87387999999999,21.56
1449,Slytherin,Ollie,Prescott,2000-09-13,Left,93408.0,-207.99451044323916,-10.295662748653244,2.079945104432392,-7.405,-448.4862992495626,391.0234419260746,5.7391499874723255,1061.9356357365566,10.976564233078447,-0.3335359624640953,-259.49964,-162.04
1451,Gryffindor,Clarissa,Badillo,1997-05-30,Right,23951.0,541.403192655613,-8.24378262669162,-5.414031926556129,4.301,-472.92688216738304,503.7123382034637,-2.57086003230007,926.6004694629816,2.1118509540458694,0.3151515331675904,-255.15668,153.04
1452,Slytherin,Salvatore,Foster,1998-10-15,Left,30827.0,-665.0711894621867,-3.19200972497365,6.650711894621867,-3.819,-579.4392742845793,397.15109582348975,6.5975082494266974,1036.7639633785163,9.543293733011687,-0.6223818046647475,-245.40229,-49.92
1457,Gryffindor,Carol,Parham,1998-11-07,Left,24650.0,558.6435977051506,-6.360229002765572,-5.5864359770515035,5.851,-252.92195228549664,570.607142561354,-3.4862735807894234,936.542674459595,2.913304734766361,0.7229646553205598,-251.6597,181.6
1458,Gryffindor,Tricia,Burt,1999-01-07,Left,59954.0,461.123006391526,-5.493792797563804,-4.6112300639152615,,-442.6072498575823,585.3230640582832,-6.2953901330606366,920.9030920878917,-1.1650197912461948,-0.8204377171954661,-254.67415,195.15
1461,Slytherin,Polly,Lofton,1998-04-08,Right,25642.0,-586.9561577377461,-2.754092485941229,5.869561577377461,,-493.5854659412044,422.6159763980832,4.1011863759541125,1049.331978825687,9.807208178929743,-0.5718484803094231,-245.54608,-12.45
1462,Gryffindor,Lawanda,Epstein,1998-05-10,Left,47337.0,608.47441568077,-3.6603943480930106,-6.084744156807702,5.8370000000000015,-807.4118699644655,578.7508241868227,-6.2270142657509515,943.3181562659207,1.3567000353111935,0.08999299276187178,-253.7658,225.4
1470,Slytherin,Nigel,Reedy,1998-02-22,Left,60042.0,-344.6393217658046,-6.7108497930265845,3.446393217658047,-5.191,-273.3960549920957,447.02859854708834,3.4140973220482564,1048.4172895768183,9.960919022077166,-0.4326497473246548,-252.41067,-59.42
1472,Slytherin,Leeann,Clayton,1998-11-08,Right,52441.0,-521.9884720405187,-5.020184266514265,5.219884720405187,-4.942,-612.024227632224,392.01320727523307,5.250684916777434,1056.4383805809312,9.788513147437452,0.9572320328006328,-250.083,-80.32
1474,Gryffindor,Modesto,Doll,1999-05-12,Right,,461.5154106485973,-4.1022277471311845,-4.6151541064859725,5.445,-554.6930593257622,623.8274541233862,-7.1845569121851325,923.1670421038008,-0.8586861485463508,-0.2895245161008638,-253.65055,223.8
1476,Slytherin,Stefanie,Phipps,1999-11-04,Left,53297.0,-345.82089915689386,-4.583444235527414,3.458208991568938,-6.006,-462.1366988721644,422.44122698933893,3.7714718785296033,1050.8156247956686,10.204478259769807,0.8888540203003111,-251.97898999999998,-39.77
1479,Slytherin,Bruno,Lovett,2000-08-17,Left,29751.0,-529.1519322118302,-5.8671960853492475,5.291519322118301,-5.59,-227.73524607200505,425.89426163335935,3.7599570730794167,1055.768268997695,10.990881342772477,-2.0348638700897657,-248.90693,-40.09
1480,Slytherin,Lucas,Seaman,1999-07-01,Left,51381.0,-462.1665574941748,-6.1387781878422665,4.621665574941748,,-537.3345108593462,397.3595771379458,5.14838293986857,1062.5024361120225,10.428937021667569,0.17763119818201872,-250.55026,-89.88
1487,Slytherin,Felipe,Carvalho,1999-08-25,Left,49552.0,-569.5697018083997,-5.9903760372481125,5.6956970180839965,-5.303999999999999,-498.8573434335991,377.3037096775228,6.236051780329905,1050.4918587219913,9.643307353843626,-0.30999616011591163,-250.0961,-101.81
1492,Gryffindor,Stanford,Valentin,1998-12-14,Left,31487.0,550.8467411487611,-4.958935558969374,-5.508467411487612,5.999,-153.39632564234103,611.8004588501418,-3.751780116482746,962.2501456469652,4.791445219793324,0.3604354507841511,-249.83742,180.79
1495,Gryffindor,Jackie,Mcafee,1997-11-07,Right,64586.0,654.6957613009729,-1.9751862459362064,-6.546957613009727,5.779,-876.9158251599155,623.6062971256753,-7.578273365907835,950.0926540911847,1.5048634868667987,-0.7953963659319151,-254.0259,249.56
1497,Slytherin,Nelda,Gonsalves,2000-08-22,Right,47902.0,-429.4927098161695,-5.880774928681589,4.294927098161693,-3.99,-617.151289763896,403.6097863225959,5.916529749737093,1061.3434323060474,11.409444915468805,-0.10855185199543432,-249.9104,-84.22
1503,Gryffindor,Kim,Creamer,2001-10-23,Right,53269.0,674.7687688246767,-1.7942735100945364,-6.747687688246767,7.657,-392.0491039939808,632.7491841540907,-5.7058726654141125,966.2631911427901,2.516735106685592,0.2820854504290657,-249.75465,208.67
1507,Slytherin,Sheldon,Boatman,2000-03-30,Left,65092.0,-450.46274531990997,-5.261056842024251,4.5046274531991015,-5.231,-594.3985252307325,395.6230194116517,6.1120221881049765,1041.31594343937,9.2030868096276,-0.5972803952581144,-251.6276,-91.86
1508,Slytherin,Cara,Pape,1998-03-23,Right,78269.0,-338.78175657774165,-7.726782018164334,3.387817565777416,-8.041,-394.18421950851706,388.1914520576398,4.272949929901402,1056.2646405161915,9.51413475380082,-0.5489166902671742,-257.0058,-113.12
1511,Gryffindor,Flossie,Zuniga,2001-08-12,Left,73457.0,102.42823027215802,-5.866828698960703,-1.0242823027215802,4.521,,575.8316244901987,-6.540574150832637,947.0154601479406,-1.7033185979910233,-0.6456210244325749,-252.91442,144.84
1515,Gryffindor,Diego,Cooper,1997-09-30,Right,69869.0,-622.9243083460779,4.650114466997707,6.229243083460776,4.367,413.99249166688026,582.2759883837714,6.110216440731692,1029.7392705679767,4.72823374954953,1.2392966764828688,-232.08677000000003,-39.07
1519,Gryffindor,Jesus,Belcher,1998-04-30,Right,34120.0,504.76122485835486,-6.423903728962357,-5.047612248583548,3.515,-421.456023807054,619.5131986623022,-3.953611464654884,950.5142277735097,,0.5263429061226995,-253.24351000000001,204.45
1520,Gryffindor,Gordon,Conyers,1996-11-17,Left,53440.0,423.6320345729898,-2.49527011344377,-4.236320345729898,7.318,-568.2306941749882,645.4932979717654,-6.481345810337085,963.4132712575162,2.3648763511120867,-0.8634675211840349,-248.94517000000002,218.48
1525,Gryffindor,Grant,Stewart,2001-08-28,Right,54081.0,504.04945708066566,4.865256638142179,-5.04049457080666,5.229,-432.65237746493034,376.5683923402442,3.096340567642411,1050.5925933506733,2.1041837732821187,-1.9107011491772845,-245.33296,-9.98
1529,Gryffindor,Norma,Wenzel,2001-07-24,Left,44761.0,371.6123408183623,-5.517075543914006,-3.7161234081836234,5.237,-665.9882366567342,567.5985872097167,-6.931660084887023,917.172522457406,-1.4589261038620618,-0.12319495855988448,-253.78592000000003,220.63
1532,Slytherin,Christal,Coy,1997-06-19,Right,62475.0,-468.86995375878575,-6.303611374554536,4.6886995375878575,-7.159,-402.28542799562126,385.92055257067256,4.902653191032521,1047.8942477713256,9.147159234169012,-1.4994447792525545,-253.45379,-93.67
1535,Gryffindor,Reid,Fultz,1997-03-17,Left,15251.0,755.1774980481251,-5.475703373704059,-7.551774980481253,4.864,,572.9517398873222,-4.5895594032599405,929.8365238896132,4.339344554617352,0.35547885594554673,-254.19697999999997,246.25
1539,Slytherin,Franklyn,Horst,1998-09-07,Left,47603.0,-481.61955555957366,-7.296096611702375,4.816195555595737,-4.376,-461.0608112288311,396.1842501792463,6.957102043443931,1052.0975642823762,11.222837142450347,0.5774439307020693,-250.15524,-109.25
1545,Slytherin,Ben,Munger,1998-06-21,Right,,-645.5152046244248,-6.7978607476166335,6.455152046244247,-5.629,-632.6272127996734,336.6360753157603,7.352606480192351,1072.693300167327,11.413822229016885,-0.6784006159480906,-249.64377000000002,-131.52
1547,Gryffindor,Christi,Rodrigues,1997-10-14,Right,62970.0,314.9946336379829,-6.028381787657553,-3.1499463363798283,4.045,-415.3796783567738,586.9457131856623,-5.438609548105041,952.4367908959233,1.1642652010985333,0.8439356334468823,-253.578,153.88
1548,Slytherin,Carrol,Hacker,1997-02-05,Right,47872.0,-609.9364019954928,-2.969000171144203,6.09936401995493,-3.3,-687.2218381189623,373.72850162807055,5.919966234074312,1043.7168672590287,,-0.5648944417326162,-246.98397999999997,-75.5
1549,Gryffindor,Kelley,Reddy,1999-08-27,Right,64978.0,502.09291796535706,-5.6043277406172365,-5.020929179653571,3.417,-695.2012027291944,578.7482047021279,-6.393793228014975,924.4562342520557,0.00835182391737721,-0.4900795059740185,-257.07289,204.0
1550,Slytherin,Evangeline,Roy,1999-09-24,Right,47370.0,-526.1843246193924,-3.9305352962980935,5.261843246193925,-5.018,-372.3273884875209,418.6369089584337,3.453939998944824,1042.7557619848187,8.143351560244575,1.9348093557272508,-249.07363999999998,-38.21
1554,Gryffindor,Kendrick,Lahr,1997-01-29,Right,58920.0,504.370715165964,-3.6499675521187047,-5.043707151659639,5.412000000000001,-504.54219729936096,639.810852719047,-6.200932432809823,,2.5000717345585968,-0.7851714901863206,-252.1845,216.97
1565,Gryffindor,William,Sawyer,1998-01-22,Left,35883.0,615.37956049129,-4.26177390486076,-6.153795604912901,5.646,,590.8549616931739,-4.6737744079586365,958.0618809677279,5.209027455906321,1.9190898166713963,-252.95587,223.69
1566,Gryffindor,Dorian,Hinojosa,2000-07-06,Left,48767.0,723.8168385814073,-6.016942799067047,-7.238168385814072,3.719,-504.8586205872824,595.5018319495457,-2.9564509176696836,948.6346700713644,5.833108638720673,-0.3320144057382772,-255.69201,180.33
1571,Slytherin,Marcel,Pederson,2000-01-07,Left,35532.0,-567.0845227149679,-4.7897940352157695,5.6708452271496785,-5.053,-253.72147434618256,441.0927313185914,4.720936061493298,1031.916541082582,9.867057225743457,0.2712187020009706,-247.76412000000002,-29.83
1573,Gryffindor,Ezekiel,Vallejo,1998-07-16,Right,53984.0,324.9733425476441,-9.142445006923678,-3.2497334254764407,2.001,-639.3567787181863,540.345734335923,-4.498215866333424,909.1788845315358,0.4531818085327739,-0.7394153805079473,-258.26397000000003,164.28
1578,Gryffindor,Ivory,Boykin,1998-12-01,Right,62103.0,419.3601829550692,-6.2420922206932055,-4.193601829550692,3.989,-310.69571414256325,620.726432822721,-3.6447459748513253,954.1444761487178,,0.395650511531609,-253.1816,150.95
1579,Slytherin,Susanne,Linn,1998-09-09,Right,78380.0,-243.22348478223927,-3.2340201812449143,2.4322348478223925,-5.75,-195.9457221280496,488.0300489310814,1.0997702386609998,1014.0857304858368,6.218585708638607,-0.07246979576116674,-253.23161000000002,8.12
1581,Slytherin,Ramon,Crain,2000-05-11,Left,18788.0,-656.7405858147039,-5.019345347654005,6.5674058581470405,-5.95,-638.7465294306393,353.91206818476184,5.4305603902033655,1084.243192409707,12.382600346324127,-0.7920664902299158,-247.90805,-73.55
1583,Slytherin,Deanna,Dowdell,1998-11-07,Left,24191.0,-575.7891596366435,-1.841579254833028,5.757891596366434,-3.0980000000000003,-551.5546870260507,416.3525060227138,3.9086785984335473,1050.508993983227,9.19190935986157,-0.07631161335665848,-244.74776,-6.14
1584,Slytherin,Josef,Stoll,1997-09-14,Right,58266.0,-347.9828609076692,-4.49227189739222,3.4798286090766912,-6.947,-144.65630215962966,465.3181707485009,2.913880877332624,1020.3124704241138,8.71700006468805,-0.29504854647236883,-252.38437000000002,-7.64
1586,Slytherin,Earl,Mccloskey,1999-01-21,Left,57566.0,-485.2497356812014,-8.390447248951364,4.852497356812012,-6.04,-522.8820406145593,370.79888618746224,6.622655024388658,1066.7816832691021,11.485893795547032,-1.6503408972191191,-253.02157999999997,-138.01
1588,Slytherin,Jessie,Tilley,1999-04-16,Right,42589.0,-492.5103113523589,-2.2086495181784915,4.92510311352359,-7.27,-622.9365666769941,,2.201185686532204,1069.0123913206157,9.117247492917947,0.07029563348616934,-250.91192,-19.5
1591,Slytherin,Darrel,Gleason,1998-09-07,Right,63538.0,-507.7157460880133,-4.997610129401619,5.077157460880133,-5.6370000000000005,-443.78185464917055,386.05851258077575,6.9906027386902,1019.5264530916292,7.696268341907513,0.04925454903416717,-251.06253999999998,-94.84
1592,Gryffindor,Adell,Dodge,1998-05-17,Right,60006.0,376.92072175897204,-2.949527373047168,-3.7692072175897207,7.311,-416.6722936856007,624.0562151916174,-6.638366408052847,954.7993039592627,-0.10530397063647401,0.08969238379464421,-249.35589,193.78
1595,Gryffindor,Jung,Blank,2001-09-14,Right,49009.0,354.28008607856725,-4.541836795115569,-3.5428008607856727,5.702000000000001,-497.2350661011536,618.2202126417974,-5.231721196761213,964.2198529491516,3.3890862043547583,-0.6499829886185073,-250.39401,185.83
1596,Slytherin,Shelli,Lock,1998-03-12,Left,63296.0,367.53117366907327,6.061064255263739,-3.6753117366907326,1.757,-643.2710923221507,445.8275645781746,2.238112438598215,1056.1473663354177,5.825262728199693,-0.333961997869375,-246.42719,44.8
1597,Gryffindor,Benjamin,Christensen,1999-10-24,Right,63905.0,544.0189245796867,-3.2032693227535702,-5.440189245796868,6.065,-385.1504571363952,635.211486238971,-5.984256502991308,953.8666846765262,1.7098082213145225,0.07156922598115,-251.63679,198.47
